elevation_m_nap,depth_m,qc_mpa,fs_mpa,col_4,col_5,col_6,col_7,rf_percent,col_9,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
-0.3699999999999999,1.96,19.6,0.139,1.1,-0.8,-0.4,2.3,0.71223,208.0,1.9594,19.6,196.0,1.5929830474600362,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.3899999999999999,1.98,19.49,0.142,1.1,-0.8,-0.6,2.4,0.72788,209.0,1.9794,19.49,194.9,1.601155044476412,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.4099999999999999,2.0,19.37,0.14,1.1,-1.0,-0.6,2.3,0.71744,210.0,1.9994,19.37,193.7,1.598904926026228,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.42999999999999994,2.02,19.35,0.137,1.1,-1.0,-0.6,2.4,0.70108,211.0,2.0194,19.35,193.5,1.5925151360602299,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.44999999999999996,2.04,19.33,0.135,1.3,-1.0,-0.8,2.4,0.68702,211.0,2.0394,19.33,193.3,1.5869755177281355,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.47,2.06,19.47,0.135,1.2333,-0.8,-0.6,2.4,0.68049,212.0,2.0594,19.47,194.7,1.5818755919611394,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.49,2.08,19.75,0.134,1.1667,-1.0,-0.4,2.3,0.66733,213.0,2.0794,19.75,197.5,1.5716042848264056,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.51,2.1,19.97,0.135,1.1,-0.8,-0.8,2.4,0.66335,214.0,2.0994,19.97,199.7,1.5662833057537109,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.53,2.12,20.47,0.14,1.0,-0.8,-0.6,2.4,0.67895,215.0,2.1194,20.47,204.7,1.5650465158111961,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.55,2.14,21.0,0.143,1.0,-0.8,-0.6,2.4,0.68614,216.0,2.1394,21.0,210.0,1.5599385951995128,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
