z_m_nap,depth_m,qc_mpa,qc_kPa,qt_kPa,sigma_v0_kPa,sigma_v0_eff_kPa,fs_kPa,Qt,Dr
-27.92,26.44,3.779,3779.0,3882.7400000000002,483.92566131907313,220.32566131907305,69.0,15.426320830412957,0.20994094972779476
-27.94,26.46,4.037,4037.0,4137.38,484.335376114082,220.53537611408197,61.0,16.564438269514703,0.2175476188891244
-27.96,26.48,4.255,4255.0,4334.38,484.7450909090909,220.7450909090909,55.0,17.439277554200736,0.22321851916388208
-27.98,26.5,4.379,4379.0,4422.679999999999,485.15480570409983,220.95480570409978,48.0,17.82050035865248,0.22564510921009492
-28.0,26.52,4.408,4408.0,4451.68,485.56452049910877,221.1645204991087,37.0,17.93287400054239,0.22635543478938727
-28.02,26.54,4.464,4464.0,4512.720000000001,485.97423529411765,221.37423529411763,38.0,18.189767022146693,0.22797096946852494
-28.04,26.56,4.595,4595.0,4648.759999999999,486.38395008912653,221.58395008912652,41.0,18.784645946769444,0.23166876567800382
-28.06,26.58,4.865,4865.0,4925.4800000000005,486.7936648841354,221.7936648841354,47.0,20.01268312796322,0.23912150604101565
-28.08,26.6,5.507,5507.0,5571.679999999999,487.20337967914435,222.00337967914433,51.0,22.90269917363112,0.25580516678369064
-28.1,26.62,5.788,5788.0,5853.1,487.6130944741533,222.21309447415328,59.0,24.14568285556157,0.26265503098475856
-28.12,26.64,6.458,6458.0,6528.14,488.0228092691622,222.4228092691622,64.0,27.156015206252814,0.2785473296856533
-28.14,26.66,6.797,6797.0,6873.02,488.43252406417116,222.6325240641711,73.0,28.677694343058118,0.28624512144592895
-28.16,26.68,7.026,7026.0,7112.099999999999,488.84223885918004,222.84223885918,79.0,29.72173406194431,0.29140905987457516
-28.18,26.7,7.399,7399.0,7489.72,489.2519536541889,223.0519536541889,86.0,31.38492145735278,0.29945150552946814
-28.2,26.72,8.594,8594.0,8690.18,489.6616684491978,223.26166844919783,82.0,36.730525165885304,0.3239511654814891
-28.22,26.74,9.523,9523.0,9623.38,490.07138324420674,223.47138324420672,83.0,40.87014849133961,0.34171896762163917
-28.24,26.76,9.798,9798.0,9899.22,490.4810980392157,223.68109803921564,78.0,42.06318273845047,0.3466706248153404
-28.26,26.78,9.221,9221.0,9320.96,490.8908128342246,223.89081283422456,78.0,39.439176067058284,0.33568342257489436
-28.28,26.8,8.579,8579.0,8676.86,491.30052762923356,224.10052762923348,80.0,36.52628380203321,0.32304923906883304
-28.3,26.82,7.812,7812.0,7914.900000000001,491.71024242424244,224.3102424242424,76.0,33.093405264732105,0.3074940429840278
-28.32,26.84,7.114,7114.0,7217.32,492.1199572192513,224.5199572192513,68.0,29.953684857570877,0.2925439398379614
-28.34,26.86,6.626,6626.0,6729.740000000001,492.52967201426026,224.72967201426022,61.0,27.754280385324275,0.28159890617342487
-28.36,26.88,6.547,6547.0,6650.74,492.93938680926914,224.93938680926914,57.0,27.375377431841493,0.2796700986715879
-28.38,26.9,6.859,6859.0,6962.32,493.3491016042781,225.14910160427803,56.0,28.731941865642362,0.2865157281429135
-28.4,26.92,7.382,7382.0,7484.48,493.75881639928696,225.35881639928692,58.0,31.0204024643734,0.29770744251157233
-28.42,26.94,7.905,7905.0,8007.060000000001,494.16853119429595,225.56853119429587,60.0,33.30646978560319,0.3084823207974495
-28.44,26.96,8.628,8628.0,8731.74,494.57824598930483,225.7782459893048,67.0,36.48341636244659,0.3228596172706229
-28.46,26.98,9.548,9548.0,9651.74,494.9879607843137,225.9879607843137,74.0,40.51876041288335,0.3402468029151081
-28.48,27.0,10.328,10328.0,10427.12,495.39767557932265,226.1976755793226,78.0,43.907269599407705,0.3541882856795146
-28.5,27.02,11.024,11024.0,11122.699999999999,495.8073903743316,226.4073903743315,79.0,46.937039431688405,0.3662046244214854
-28.52,27.04,11.787,11787.0,11888.640000000001,496.21710516934047,226.61710516934042,82.0,50.27168132925197,0.3789899407984784
-28.54,27.06,12.315,12315.0,12417.48,496.62681996434935,226.82681996434934,83.0,52.5548662275002,0.3875006589026664
-28.56,27.08,12.62,12620.0,12723.74,497.03653475935823,227.03653475935823,85.0,53.85346229936091,0.39225888790571867
-28.58,27.1,12.77,12770.0,12874.16,497.44624955436717,227.24624955436715,86.0,54.46388565143112,0.3944757303830386
-28.6,27.12,12.862,12862.0,12966.16,497.8559643493761,227.45596434937607,89.0,54.81634245694743,0.3957500742963469
-28.62,27.14,12.957,12957.0,13061.16,498.26567914438505,227.66567914438502,92.0,55.181327146320804,0.3970654035593805
-28.64,27.16,12.996,12996.0,13100.58,498.675393939394,227.87539393939392,95.0,55.30173481307168,0.39749837308947095
-28.66,27.18,13.037,13037.0,13141.58,499.08510873440287,228.0851087344028,97.0,55.42884829884858,0.39795494468181974
-28.68,27.2,13.027,13027.0,13132.0,499.49482352941175,228.29482352941173,97.0,55.334172633323476,0.39761493444689666
-28.7,27.22,13.058,13058.0,13163.0,499.9045383244206,228.50453832442065,97.0,55.41726021956323,0.3979133438309805
-28.72,27.24,13.201,13201.0,13306.0,500.31425311942957,228.71425311942954,97.0,55.98988944599672,0.39996388924857673
-28.74,27.26,13.437,13437.0,13542.0,500.7239679144385,228.92396791443844,98.0,56.967717932269146,0.40344133201484433
-28.76,27.28,13.701,13701.0,13806.42,501.13368270944744,229.13368270944738,104.0,58.0677888992964,0.4073180186091747
-28.78,27.3,14.018,14018.0,14123.42,501.5433975044564,229.3433975044563,110.0,59.39511122063525,0.41194698417787157
-28.8,27.32,14.318,14318.0,14423.42,501.95311229946526,229.55311229946523,113.0,60.64595138025914,0.41626211309791383
-28.82,27.34,14.494,14494.0,14599.84,502.36282709447414,229.76282709447412,116.0,61.35664916374358,0.4186940552436949
-28.84,27.36,14.494,14494.0,14600.26,502.772541889483,229.972541889483,117.0,61.300742002866116,0.41850325823229384
-28.86,27.38,14.459,14459.0,14563.58,503.18225668449196,230.18225668449193,115.0,61.083760085765114,0.41776192839519466
-28.88,27.4,14.263,14263.0,14368.84,503.5919714795009,230.39197147950085,112.0,60.181124973593796,0.4146638052122769
-28.9,27.42,14.397,14397.0,14502.84,504.0016862745098,230.60168627450975,111.0,60.70570662289599,0.41646713683725045
-28.92,27.44,14.703,14703.0,14809.26,504.4114010695188,230.8114010695187,110.0,61.97635182944003,0.42080314987088346
-28.94,27.46,15.047,15047.0,15152.84,504.82111586452766,231.0211158645276,110.0,63.40554121782172,0.42562740653507775
-28.96,27.48,15.128,15128.0,15233.42,505.23083065953654,231.23083065953654,104.0,63.69474661891518,0.4265969881981794
-28.98,27.5,15.054,15054.0,15157.74,505.6405454545455,231.44054545454543,102.0,63.30826530748522,0.42530078535242133
-29.0,27.52,14.84,14840.0,14944.58,506.05026024955436,231.65026024955432,104.0,62.3290028864892,0.4219986556731776
-29.02,27.54,14.738,14738.0,14843.84,506.4599750445633,231.85997504456324,105.0,61.836373536225075,0.4203276733224248
-29.04,27.56,14.74,14740.0,14845.42,506.8696898395722,232.06968983957216,105.0,61.785536577708825,0.4201548577700126
-29.06,27.58,14.805,14805.0,14910.42,507.27940463458106,232.27940463458106,102.0,62.00782466282042,0.42090998244558664
-29.08,27.6,15.011,15011.0,15116.42,507.68911942959,232.48911942958995,101.0,62.836191716897574,0.42371213852566586
-29.1,27.62,15.293,15293.0,15398.84,508.09883422459893,232.6988342245989,98.0,63.991472992954435,0.4275894993798022
-29.12,27.64,15.593,15593.0,15699.26,508.50854901960787,232.90854901960782,97.0,65.22195735160211,0.43168095808826923
-29.14,27.66,15.687,15687.0,15793.68,508.9182638146168,233.11826381461674,99.0,65.56655615941068,0.4328198442750935
-29.16,27.68,15.701,15701.0,15808.1,509.3279786096257,233.32797860962563,101.0,65.56767050635754,0.4328235222890917
-29.18,27.7,15.634,15634.0,15740.679999999998,509.73769340463457,233.53769340463452,102.0,65.21834691672564,0.43166900983020257
-29.2,27.72,15.632,15632.0,15739.1,510.14740819964345,233.74740819964344,103.0,65.1513217155902,0.4314471386776309
-29.22,27.74,15.734,15734.0,15841.1,510.5571229946524,233.95712299465237,101.0,65.52714737116922,0.43268975150849537
-29.24,27.76,15.802,15802.0,15908.68,510.9668377896613,234.16683778966126,101.0,65.75531064753596,0.4334424023279414
-29.26,27.78,15.778,15778.0,15884.68,511.37655258467026,234.3765525846702,101.0,65.59232686836971,0.4329048950928391
-29.28,27.8,15.689,15689.0,15795.68,511.7862673796792,234.58626737967913,99.0,65.1525509286665,0.4314512087252459
-29.3,27.82,15.634,15634.0,15740.679999999998,512.1959821746881,234.79598217468805,92.0,64.85836715253215,0.4304760393283303
-29.32,27.84,15.446,15446.0,15553.1,512.605696969697,235.00569696969694,85.0,64.0005518886196,0.42761983078637766
-29.34,27.86,15.447,15447.0,15554.1,513.0154117647058,235.21541176470583,77.0,63.94599943681163,0.42743754576984405
-29.36,27.88,15.81,15810.0,15917.1,513.4251265597147,235.42512655971476,76.0,65.42918803330535,0.43236620732663106
-29.38,27.9,16.317,16317.0,16424.52,513.8348413547237,235.63484135472368,77.0,67.52263403480896,0.43922865517635074
-29.4,27.92,16.719,16719.0,16826.94,514.2445561497326,235.84455614973257,75.0,69.16714852427499,0.4445451882037094
-29.42,27.94,17.121,17121.0,17229.36,514.6542709447416,236.05427094474152,73.0,70.80874098214491,0.4497896047269368
-29.44,27.96,17.399,17399.0,17506.1,515.0639857397505,236.2639857397504,79.0,71.9154718441778,0.4532910507583961
-29.46,27.98,17.323,17323.0,17430.1,515.4737005347594,236.47370053475933,79.0,71.5285727808829,0.4520700728897264
-29.48,28.0,16.989,16989.0,17095.68,515.8834153297682,236.68341532976825,82.0,70.05052112151498,0.44737495019443296
-29.5,28.02,16.194,16193.999999999998,16299.84,516.2931301247772,236.89313012477714,88.0,66.62728826944732,0.4363068653709789
-29.52,28.04,15.14,15140.0,15246.26,516.7028449197861,237.10284491978604,89.0,62.12307220549526,0.4213009518333667
-29.54,28.06,14.302,14302.0,14412.88,517.112559714795,237.31255971479496,92.0,58.55470716335158,0.4090222039496898
-29.56,28.08,13.719,13719.0,13826.94,517.5222745098039,237.52227450980388,99.0,56.034398259944425,0.40012283206872656
-29.58,28.1,13.117,13117.0,13225.36,517.9319893048128,237.73198930481277,92.0,53.452747557679785,0.3907967961474161
-29.6,28.12,12.685,12685.0,12793.36,518.3417040998218,237.94170409982172,85.0,51.588343213472754,0.3839209115484697
-29.62,28.14,12.618,12618.0,12726.36,518.7514188948307,238.15141889483064,80.0,51.25986079678214,0.38269667510139577
-29.64,28.16,13.083,13083.0,13191.359999999999,519.1611336898395,238.36113368983956,77.0,53.16386388226986,0.3897393410336484
-29.66,28.18,14.061,14061.0,14170.199999999999,519.5708484848485,238.57084848484845,74.0,57.21834515075758,0.40432782014724344
-29.68,28.2,15.233,15233.0,15342.2,519.9805632798574,238.78056327985735,74.0,62.07464809163758,0.42113672056076845
-29.7,28.22,16.129,16129.000000000002,16236.520000000002,520.3902780748663,238.99027807486627,71.0,65.76053992038074,0.4334596370083073
-29.72,28.24,16.825,16825.0,16932.52,520.7999928698753,239.1999928698752,73.0,68.61087164019317,0.44275395179390925
-29.74,28.26,17.467,17467.0,17574.1,521.209707664884,239.40970766488408,76.0,71.22890069355523,0.45112209526771047
-29.76,28.28,18.259,18259.0,18368.62,521.619422459893,239.61942245989303,80.0,74.48060926917266,0.4613043905807366
-29.78,28.3,18.846,18846.0,18955.62,522.029137254902,239.82913725490192,88.0,76.8613483488163,0.4686190909738841
-29.8,28.32,19.01,19010.0,19119.200000000004,522.4388520499109,240.03885204991084,89.0,77.47396302363295,0.4704829221847725
-29.82,28.34,18.523,18523.0,18631.36,522.8485668449198,240.24856684491976,91.0,75.37406641365777,0.464063008079284
-29.84,28.36,17.975,17975.0,18084.620000000003,523.2582816399287,240.45828163992866,95.0,73.03288370270033,0.4567990608656231
-29.86,28.38,17.553,17553.0,17663.46,523.6679964349375,240.66799643493755,92.0,71.21757881172476,0.4510862407621495
-29.88,28.4,17.602,17602.0,17711.62,524.0777112299465,240.8777112299465,95.0,71.35380937077443,0.4515174711720923
-29.9,28.42,18.151,18151.0,18260.62,524.4874260249554,241.0874260249554,93.0,73.56722358526962,0.458467084299936
-29.92,28.44,18.967,18967.0,19077.46,524.8971408199644,241.29714081996434,91.0,76.88679109970225,0.46869664602933664
-29.94,28.46,19.941,19941.0,20051.46,525.3068556149733,241.50685561497323,93.0,80.85134102990003,0.4806285795851096
-29.96,28.48,20.592,20592.0,20702.04,525.7165704099822,241.71657040998215,97.0,83.47099826614452,0.4883529118114262
-29.98,28.5,20.878,20878.0,20987.62,526.1262852049911,241.92628520499107,100.0,84.5773897510037,0.4915787678519768
-30.0,28.52,20.957,20957.0,21067.039999999997,526.5360000000001,242.13599999999997,102.0,84.83044239600885,0.49231361199953155
